VWAP at time: 20:00
Symbol  VWAP
CIO-A   22.0000
LRGE   30.6900
PNBK   14.6000
JHY   10.0211
IZRL   20.8225
PSB-X   22.4276
IGEB   48.1808
TDTF   24.2484
CHGX   18.9800
DDLS   29.1100
ACES   25.0600
IHY   23.9700
USMF   27.8806
FILL   19.7712
MCN   6.6915
CNYA   24.5500
VMM   12.1683
RHE-A   3.7500
FIHD   153.8500
GMF   93.0715
EMDV   56.4700
HYGV   47.7094
TUZ   50.1872
IPAC   54.3333
CZA   64.2798
LOAC   9.9495
MFO   25.5800
CNACR   0.1410
FDNI   20.2850
VIOG   150.1261
IQDG   26.9800
FLIN   21.1600
WIL   64.4500
AUSF   23.8000
DGZ   13.9650
WILC   8.1400
DFP   22.4981
AAAU   13.1000
AEF   7.0319
IVR-A   24.9635
CEL   5.0795
FEO   13.5733
DJPY   23.0300
UMH-B   26.0400
EELV   24.2201
TCTL   29.0300
MFCB   6.7600
MIND   3.9543
MCX   24.8800
AUG   1.0349
PY   30.3080
JPXN   57.9525
LGI   14.5448
FVAL   32.2241
NYMTP   23.0401
GS-A   19.1686
SVT   11.4600
MVCD   25.2550
BML-H   19.3528
MUJ   12.9433
SUSC   24.3000
NXN   13.0925
RIVE   12.6000
DL   7.1100
NUBD   24.3700
LGLV   93.4539
RFDA   30.3763
PXMV   30.1638
DVP   31.9502
PBTP   24.5367
CODI-B   20.3142
SSWN   25.1500
XYF   5.3651
GDV-A   25.7200
GLOG-A   25.7898
YLDE   27.4900
DVOL   19.1026
FGB   6.1000
DD-B   99.9623
NEE-K   24.3630
BKTI   4.0700
KIM-M   21.9800
CBND   31.1894
HCCHR   0.2900
DTEC   26.6047
TMK-C   26.2157
MDLQ   22.3906
SPRT   2.4999
PYS   15.5989
ENJ   24.0024
VNRX   2.5559
PSR   83.8300
STNLU   10.1600
KBA   26.7495
GSIE   27.1668
NHA   9.6599
MYC   13.1799
AFTY   14.5200
TPGH+   1.2500
IHC   35.8092
VBF   17.6101
WBIG   23.3400
MMD   19.6604
USWSW   0.6700
PGP   13.6435
ZB-G   27.0441
BFS-D   22.4200
YMLI   12.3300
EMP   23.8064
JHMU   28.8006
FDTS   36.1800
JHS   13.4084
SDR   1.0194
QEMM   58.1900
BSCR   19.1576
JJS   41.7900
DAUD   28.4500
JHMT   42.7340
TSQ   6.1953
NRP   38.1644
UYM   54.5200
FDM   44.6067
LDP   23.2495
PBJ   31.1300
SBB   33.8123
TCI   32.9050
WYY   0.4335
BSJN   25.5495
AHT-F   21.1700
VEGI   28.2089
DTJ   24.7300
MVC   8.8121
ULST   40.2950
NYF   54.9333
PLYM   15.5572
HUSV   23.3700
WIA   10.9221
UMDD   91.7772
AMH-G   22.4885
EGIF   14.1060
HYMB   55.7330
EMIF   29.7574
WEAT   6.0270
NAII   11.0699
ANH-C   24.6800
POPE   70.0762
KKR-A   26.7900
ECCA   25.4900
AMS   2.5313
FCOR   48.3998
QTS-A   25.4672
ADRD   20.6183
STT-D   26.4921
GLOP-A   23.1398
GAL   36.4967
WHLRP   10.2946
FLTR   25.0075
SSW-I   23.7233
BSJM   24.1596
BMLP   46.8307
RZG   113.3250
OMFL   26.4462
PMM   7.0942
DNI   10.8774
ROAM   23.9500
MNR-C   23.3121
IBDT   25.3800
STI-A   22.0206
GQRE   61.4351
FXB   127.0937
PTVCA   17.9423
DLR-J   22.9740
MSD   8.8525
DALI   18.5500
FONE   45.6226
BML-L   21.2848
FLC   18.4028
IYY   133.5535
CODI-A   19.4838
FOF   12.0965
BAC-A   25.8035
EMX   1.1400
EWX   43.6075
AMRB   13.7609
FCAL   49.9700
ELU   22.9892
HAO   24.0261
EOD   5.1316
BSCJ   20.5353
GDXS   13.2920
FRC-D   24.1381
ROSEW   0.4275
USVM   49.6000
FLMNW   0.7995
PNF   12.5850
AKP   13.7201
WFE-A   25.7483
NES   13.5451
IPB   25.7500
SPE   12.7517
TCO-J   24.7967
ADRA   30.4129
SMLV   89.4413
GXG   8.8773
CRHM   3.1831
ACU   16.8700
CIM-A   25.2748
KF   31.4359
GLDM   13.1659
RETO   1.8114
PSB-U   23.8263
GIG+   0.2160
LSBK   15.4254
PSB-V   24.7305
SPFF   11.5282
RCD   98.1100
TVC   25.4019
DCP-B   23.8737
GS-B   26.3501
GDV-G   24.6233
PIY   10.3600
BSJL   24.3618
PICB   25.8067
WIW   10.5016
STND   31.9823
USEQ   26.1400
CIZN   21.6062
TANNI   25.4882
JHX   10.9344
LVUS   26.9700
IRET-C   23.8305
THST   2.1315
CSPI   9.8079
LDUR   98.9800
BLES   26.6000
PCEF   21.5303
PNC-Q   24.8622
LTL   34.8900
TAWK   24.2965
RWGV   50.7700
RWLS   51.1800
PFIN   7.8173
CEY   24.5788
MMTM   114.8214
PWS   23.9960
AVH   4.5208
RF-B   26.4983
FRAK   12.5000
IMTB   48.4900
PCG-C   16.8241
NC   33.9655
LTPZ   62.5100
EHT   9.5100
FTAG   23.7054
GTO   50.7088
SSW-H   23.2709
HJLIW   0.4000
MET-A   23.0460
MAGA   25.5739
PIHPP   22.1118
NNVC   0.3052
SIJ   16.2703
IQDY   23.6200
DOD   23.9545
SSG   17.2990
SHYD   24.3467
DEF   46.8780
PZN   8.4665
GGZ   11.1850
PPX   25.1528
DSS   0.9901
IAF   5.2259
USHY   47.7020
CMSC   25.4976
ZF   9.1929
GHII   25.6377
NEWTI   25.5929
TVE   24.8238
DNN   0.5178
HEWP   20.9500
NOM   12.3313
GS-D   19.0676
GIG^   0.2400
MHH   7.9900
DLNG-A   20.8500
SNV-D   25.1153
ABR-C   25.6339
ONEO   67.8200
NUAG   23.3678
TRT   2.9563
CLTL   105.4600
JPME   62.0600
WFHY   49.4000
EWO   19.9200
PDT   15.5881
CNP-B   52.8365
MITT-B   25.3427
VJET   2.0875
NTIC   30.9395
PCQ   16.9414
INF   11.6343
TCBIL   25.3482
ALD   44.0657
SHAG   49.1200
DTF   12.9500
GLADD   25.1030
AFGH   26.0917
SRC-A   22.1834
PPT   4.9617
EYESW   0.3300
NORW   12.2837
SDD   14.7600
LINDW   2.6535
CCM   3.0901
SGZA   24.9533
SRG-A   23.2330
YXI   19.3103
DEMG   24.7850
INTF   25.9394
GVAL   22.9384
ELJ   25.3300
LOR   9.3833
DCF   8.4035
TNP-E   21.5612
MOG.B   88.1051
NOVN   1.3427
BYM   12.9831
DBGR   24.7300
PT   10.9988
WHLRD   11.8384
ISCF   27.9973
CIM-C   24.8400
DSWL   3.0300
ALYA   2.8471
THM   0.6276
JHMD   27.2659
GBR   1.7647
MFA-B   24.7700
GDO   15.9614
ALL-A   25.4549
PULS   50.0750
TDW+A   2.2200
UST   55.8301
OGIG   21.2824
TLTE   52.3935
PMT-B   24.7434
PYN   9.6071
HHS   3.1425
DBE   13.8645
AHT-D   24.9676
MSUS   22.8700
SRLN   45.8559
VIDI   24.7981
DJD   34.6642
HCXZ   24.2425
GMO   0.2291
PLND   17.1400
BOUT   18.9788
FMN   13.0556
FLAG   39.4000
CII   15.1446
TZACU   10.1100
UBP   17.1438
ZMLP   13.5800
SOR   34.7979
GRSH   9.7800
DCP-C   23.6988
BWG   11.1493
YYY   17.3033
TCBIP   25.2332
BAC-C   26.3251
ISF   25.6816
ALL-B   25.0903
VER-F   25.1802
BHR-B   18.0975
MH-A   6.2286
UNMA   25.0012
HTD   22.8430
TKKSR   0.2698
TKKSW   0.1613
EVM   10.2537
BSD   12.6002
TGP-A   24.9285
JHB   9.7103
FTSD   94.5300
ALO   0.8294
JPGB   48.5050
TYNS   28.2300
PTNQ   32.7297
ASFI   4.2557
CTZ   20.8400
FDRR   30.3286
PEO   16.1158
BOSS   18.1300
PBI-B   24.2197
LVHB   31.1471
SMMV   30.8689
FRN   12.8300
DDG   24.8500
HLM-   31.6700
PUTW   26.0954
EUSA   54.3585
GAMR   41.9397
QEFA   59.6620
RHS   120.9000
SPVM   26.6200
CLRG   23.4039
MIY   12.8037
MHNC   17.6733
JJM   44.1718
CUBI-E   25.8300
HDGE   7.5344
NAZ   12.1506
SLTB   25.3458
GNL-A   24.5030
KLDW   31.1400
EVJ   11.7900
UWN   2.4728
UQM   1.6525
MFINL   25.6000
FXS   102.8700
PSB-W   22.0000
EQRR   41.8000
VCF   13.8000
BKK   14.9300
CLNY-G   21.7763
PAK   8.9807
BFRA   13.3300
CDR-B   24.7332
HE-U   26.4000
BXP-B   24.8554
LVL   10.8300
ESGV   46.1811
TRTY   24.0168
DBEZ   28.2400
JPM-H   25.9701
EZT   25.5200
STAG-C   25.6400
JPM-E   25.6578
USB-P   25.1222
DUKB   24.9565
FXO   29.7817
TIPZ   56.1887
TLH   133.0035
IDEV   52.1485
HTY   6.8996
TAT   1.2703
SAMA   9.6700
NEWTZ   25.6433
BPOPN   25.9606
HEWU   22.1800
CLIX   47.1600
ALGRU   10.3800
ORPN   1.0400
NNY   9.4427
NULV   28.0500
ADILW   0.7494
LN   36.9865
NMI   10.5519
JHAA   10.2707
ENTX   4.0489
HAFC   22.4225
TWLVW   0.2195
ITM   47.6757
AC   41.0320
MYI   12.2627
WFC-W   25.3478
GRFS   18.6998
BTT   21.6938
JMU   0.8049
FXD   40.0100
NS-B   20.3650
ISMD   25.4372
DES   26.9850
INFU   3.7338
UAA   20.9170
CBL-E   12.9884
CWB   49.7785
EVI   34.3700
HPI   20.8849
HBANN   25.3709
PDN   29.3633
ATKR   22.1820
ARYAU   10.4800
GYB   20.8625
UDN   21.0946
USRT   49.6410
FTXG   18.8738
GBAB   22.3664
RWL   49.9918
SMTS   1.8260
MUH   13.6500
BKJ   13.3750
EDEN   59.2457
OCUL   3.7957
ZOM   0.8402
USAC   15.0928
GMFL   25.8300
DOL   44.8900
DOO   39.8967
MTDR   19.5778
INS   21.0876
AXS-D   23.4150
ESGRP   25.1911
AFSI-A   8.1064
CHRA   7.3012
QVAL   28.3400
EIV   11.7023
IHG   58.5354
WFC-T   25.8336
ICLN   9.2848
CVCY   19.7760
BANFP   26.5087
OUSA   31.1464
EWK   17.5467
ONCE   45.0664
PHI   24.9777
PFXF   18.7951
AVGR   0.3239
ROUS   29.8900
GLPI   36.7570
OSN   1.8500
ATMP   20.0529
CATC   74.8147
GLOP-C   22.6839
BAC-K   25.4801
PLYA   7.8207
BHK   12.9100
MUFG   5.3557
EQC-D   25.7043
DLBS   18.3300
IEIH   24.7300
BSGM   4.2938
IPG   22.6915
NEE-I   23.7872
JEMD   8.2000
IYC   193.6835
NGHCP   21.2384
BCRH   6.4454
PS   28.3882
DTW   23.9084
JLS   22.6206
LLL   197.7020
BRG-A   25.3400
WFC-P   23.5758
FTACW   0.7990
EXFO   3.2999
EGY   1.8773
WES   50.0559
STZ.B   169.4800
AVCO   5.5276
IRBO   22.3865
LPG   5.4304
ETON   6.2013
BWX   27.9681
HSBC-A   25.8122
CMU   4.5365
RILYI   24.9471
VKQ   11.7717
PFD   12.8976
PEI-D   18.1288
GLV   10.7253
MPVD   1.1716
ANIP   53.9974
PGF   18.0772
WPP   57.7506
MFDX   23.7300
SBI   8.5951
XPP   65.7526
HYXU   49.0600
MFT   13.0815
EDN   28.3848
NS-C   23.7600
CLNY-I   20.4585
ISG   25.5718
MSFT   105.3396
ALLY-A   26.1805
PEBK   25.7608
AUSE   51.8982
DDD   12.1310
BBT-G   24.0001
BBT-D   25.6537
SZNE   25.2300
NRCG+   0.9977
NTNX   50.2321
BAC-E   21.3483
PSB-Y   21.8596
EFAX   64.3357
UGP   15.1578
UZA   24.4929
TMCXW   0.4100
NETS   2.5739
FCT   11.7704
PHIOW   0.0250
JASNW   0.0080
WHLRW   0.0084
LFACW   0.3500
ESXB   7.4745
BRACW   0.2400
AMBCW   8.9047
TDW+   0.5800
OXBRW   0.0121
EFC   16.3442
PGHY   23.0636
BFZ   12.4065
CCBG   23.8784
RJI   5.2340
LXFR   19.9290
COMG   21.2000
ALFA   45.2950
DHDG   21.9600
BSJP   23.5249
SMIN   35.9978
BRACR   0.3225
PML   13.4660
USDP   11.2543
SMDD   10.0323
WCG   275.5930
JPUS   69.5599
HA   30.3337
IMTE   6.3842
USOD   7.2299
VNLA   49.3409
TFI   48.2768
BSCP   20.0090
JPGE   57.8170
SPXL   39.2708
EARN   11.5789
PJH   25.0472
ORG   26.2028
SF-A   25.4371
OHAI   1.1600
NTX   12.7547
C-L*   25.4079
BBF   12.7666
SAL   39.5219
MVF   8.7363
PSA-E   22.1700
MQT   11.8396
JCAP-B   23.3950
APO-A   24.5577
HYB   8.1643
MER-K   25.7867
HSON   1.4379
CAAP   6.9868
SGG   43.4500
LEO   7.5933
ITEQ   34.3271
SFIX   23.2115
GOAT   25.9297
FAN   12.5822
THQ   17.4899
SRT   6.8618
TSRI   5.5800
TAC   5.3780
PFFL   23.7389
JPN   26.3171
NUE   60.1274
MNI   6.0507
SLVP   8.7933
DMAC   3.7885
MHE   11.8900
ETP-D   24.6587
DTLA-   20.9650
ETW   9.7339
VIVO   16.1138
GIS   43.8038
ROBO   35.8445
AGRO   7.3931
SLMBP   65.4428
AGGY   48.6174
RVLT   0.6428
WRB-D   24.7168
ORM   21.1558
PFO   11.2572
INPX   2.2088
HTGM   2.1234
INT   24.8202
BDC-B   71.8152
MTUM   105.0484
ACWF   28.1171
FLY   11.1080
PWC   93.1780
PSK   41.7476
ETR   87.1457
FIF   15.0030
JMT   22.1929
C-J   26.7523
DRW   30.7856
GLO   9.1158
FEYE   17.4901
MGF   4.4850
PRS   24.8940
AWX   2.7781
IFN   20.1822
EXD   9.0875
PSA-V   24.0600
ERX   19.8408
AXDX   18.2833
AMX   15.6347
TCP   32.8982
PCG-G   16.0202
PMX   11.6313
FFA   14.0730
OLP   27.4323
XPH   39.2932
OCSLL   24.5632
SJB   22.5481
BYSI   18.0919
FDBC   59.3868
PNI   11.3229
NRIM   32.9217
MFSF   28.3613
CHIQ   14.4833
IGRO   52.5300
XHS   68.4600
FDD   12.7042
FINU   73.5116
BIZD   15.8102
PUK   39.2781
PFL   11.3281
PRTH   6.1500
NFLX   336.7862
FELP   3.3000
FXP   64.9184
FRA   12.5142
ONEQ   279.3596
WELL-I   67.6672
TRIB   2.5724
RCS   9.8135
AMH-E   23.7931
PMD   18.4336
AFIF   9.9400
SQNS   1.0922
CVM   2.8193
CO   6.2305
NSL   5.7199
OPHC   3.5227
DBB   16.2780
FTXO   25.5878
CIL   36.6885
EDOG   22.4435
BDX   243.8823
DHX   2.0276
DDE   2.6846
RNDV   20.6285
STRT   34.7449
WPG-H   16.1204
BNS   56.5893
RIF   17.5286
AWF   11.3243
PCTY   68.3800
GHYG   47.7211
VFMF   72.9399
JMF   9.2792
TOL   35.3195
PCYG   8.4189
MRC   15.6133
WBIY   23.8500
VMO   11.7048
NIM   9.8605
ZDGE   1.9400
GHG   11.2096
GGO   15.0000
WTIU   13.7171
IAK   61.0954
JPEM   53.9794
GMLPP   24.9949
MOBL   4.7972
EDV   112.3482
IBDR   23.5767
STON   2.1150
C-K   26.7135
JPMV   65.3200
LGL   6.8056
BPTH   2.0340
CNXM   17.4196
GIM   6.3747
DELT   1.1506
WDIV   65.3475
VRCA   11.9619
ESBA   15.3126
RYF   39.8280
CAI-A   24.8717
SG   14.4105
BRS   3.6594
CXH   9.4350
RVP   0.6888
MCA   12.9592
ESND   12.8031
CCB   14.9093
NEAR   50.0795
NVCR   47.1180
NEBUW   0.8500
GNR   44.7970
XBUY   24.8800
MTEM   4.4399
EMD   13.5099
TALO   19.2638
PRCP   8.1077
USDU   26.7424
ECON   22.1808
PPR   4.7179
SPLP-A   22.2400
GLTR   65.0450
GOEX   21.7380
SHM   48.2450
IHE   143.6863
HLTH   0.4426
IBDL   25.1223
QTS   41.5967
FORTY   39.0400
BZF   16.9300
SRV   9.8800
AMOV   15.5843
NMFC   13.9246
BAC-B   26.0984
BVAL   15.0200
BXMX   12.8532
FGD   23.3416
BGT   12.1381
VSAT   61.3835
VISI   3.7000
IYW   170.5795
VLUE   78.6730
BKSC   18.9225
MGV   75.3999
RYE   49.6656
DLTH   22.9402
VDC   135.6826
DDIV   22.8559
COWZ   28.5610
FID   16.9600
BSCO   20.2746
MIK   13.5680
CRBN   110.5300
TBLTW   0.4982
PMO   11.8060
FREL   24.7431
CRCM   23.0770
KMF   11.3433
OFG-A   24.4200
HFRO   13.9701
DXB   24.9263
SPDW   28.3072
SHO-E   25.5692
MUA   13.8769
MGC   92.2881
EFNL   38.8500
TEI   10.3652
DUSA   21.8461
CTBB   20.2564
MFL   12.7662
OMAD   10.0800
DSM   7.3457
RZA   26.8029
EPAY   50.0445
NKX   13.2645
BCV   20.8293
IAT   45.4838
CYCCP   6.2400
NBY   2.0799
GS-J   25.1910
PTIE   1.1763
NMCI   2.8472
DWX   36.9789
HBK   13.8240
NTZ   1.1650
SMTX   5.1459
EBTC   32.3075
SWK   123.8699
NODK   15.1171
HIVE   3.7997
PFBI   14.4332
CFG-D   25.4455
HYT   9.9221
IWD   118.4713
DKL   30.2007
TOLZ   41.5347
USB-H   19.4712
CVRS   1.1861
BFK   12.8624
HYHG   65.2795
MTNB   0.9506
FAT   5.3329
AWP   5.6995
FTD   2.4609
SAMAU   10.0000
IWL   61.7240
VAW   119.9258
FLGE   216.0000
INDL   59.6156
WFC-V   25.8161
TMQ   2.0875
QUS   76.9400
CORE   27.9910
JOBS   66.5913
MBCN   43.2500
KBR   17.1937
RNP   19.4111
FM   28.3584
ERA   9.7399
YANG   51.7246
QAT   19.3716
BXG   12.7966
NJV   12.8600
HIMX   3.9548
RA   20.8456
MED   124.3581
MQY   13.6200
TLI   9.3250
ISR   0.4153
LMFAW   0.0338
NOVT   67.3262
FPXI   32.8700
PHUNW   0.5344
MDLY   4.5617
FNDA   36.0988
CWBC   10.0368
IEF   104.2502
FTF   9.4177
FNDB   36.1954
PFM   25.8434
IAI   60.5918
SPVU   33.6868
MAV   10.8998
VGI   11.9195
XTN   59.6533
IYT   180.9787
INSW   17.8258
TLC   6.4795
MINT   101.3682
PMF   13.2563
FGP   1.0701
VNO-L   23.4696
VOT   131.1260
BW   0.4906
DVYE   41.5732
BOND   103.5068
WWD   86.2424
RENN   1.6688
ROAD   12.0393
SQBG   1.0379
SKF   20.3036
TME   15.0062
RBC   75.8870
EFAS   16.1000
FPH   7.4933
AMAG   15.3011
HQL   17.2138
GLP   19.2654
VXZB   20.1250
VRP   23.9675
CHAU   17.0229
WKHS   0.8851
IBML   25.2700
TDJ   25.2350
TSLF   15.3482
LIN   162.3667
TDACU   10.2461
MH-D   5.2965
SAGE   132.3184
DTD   89.9257
MTL-   0.6960
XMLV   47.3239
GPX   15.0246
SMDV   56.9363
HIO   4.7074
UBA   20.9392
QRVO   65.1977
TECH   166.9774
NRGX   20.3884
NTGR   38.2756
CHAP   7.9266
AVD   17.2927
FTAI   14.6454
ASH   76.6235
GTES   14.6815
CMP   52.0089
WRB-C   25.2202
DUG   40.6372
FXY   87.4681
FENG   3.8551
PJP   64.8128
UYG   38.5042
PEI   7.5558
PBT   6.7419
MVBF   16.8222
BBN   21.5954
UZB   24.9850
EET   71.3700
BCX   7.9220
EFSC   44.8904
YOGA   0.5236
VHC   5.0122
HEWL   25.6500
LEVL   23.1964
TLK   27.4576
TTT   26.1113
XSD   70.8019
IEAWW   0.8800
XGTI   0.3605
PHB   18.3356
BCSF   19.6389
JPM-F   25.6640
CTDD   20.7679
DTN   82.3927
MYE   16.1669
EDAP   2.5724
NKG   11.1901
REV   25.3914
XKST   26.5000
AI   8.6270
RLJ-A   25.4630
IWY   76.3687
JDIV   24.9200
FMO   10.5611
GTS   20.0661
INUV   1.2025
MS-F   27.0661
XIN   4.7704
XLG   189.6689
NFJ   11.7146
TRHC   56.0315
SVRA   7.4811
REML   24.7892
TACT   10.3274
AKR   28.3443
RYT   154.1966
NCV-A   24.6100
BBT-H   25.9625
JILL   6.0290
CSS   8.8017
DLS   64.4430
GNRX   21.9870
TARO   93.9764
MUR   27.7004
CLB   67.7393
GLIBP   24.3817
CTAA   24.1996
IFV   19.3607
HYI   13.8809
PRO   34.0315
ASX   3.9184
GNW   4.7172
UHAL   358.9298
JETS   30.7904
EMQQ   29.8932
CTEK   4.6800
SIZE   83.7564
VIOV   125.7418
EZM   38.2517
VSGX   47.8501
IJS   146.4664
VIOO   138.0798
UTI   3.4086
VCV   11.9059
IIM   14.2610
AIEQ   24.2081
HBAN   13.5332
AHT-I   21.2361
DBA   16.9762
WNS   48.9149
SMLF   39.0925
CSLT   2.7342
CPER   17.3192
NOG   2.5670
KIO   15.0232
NAN   12.7427
PRTO   2.5902
INBKL   25.2146
VMOT   25.1414
MFC   15.9476
SCHO   49.9168
DRUA   23.9656
UUP   25.4653
ETO   21.2182
PHT   8.5113
ASYS   4.9255
CGA   0.6057
CLNE   1.8964
KNOP   19.1831
QLTA   51.0137
TRV   125.3271
SMN   29.9479
EWJ   54.0655
IOO   44.4002
LOV   9.1198
CW   113.4929
BSAC   31.9437
ARA   12.0612
IDEX   1.2111
YCS   74.0620
DK   31.8098
WTM   892.4624
HDLV   25.4703
SCHK   26.2667
ICPT   115.5978
APD   163.7149
OTEX   35.1418
FNDC   30.3952
JPS   9.0348
PAGS   21.0979
USM   56.0185
SWX   76.1779
CWI   35.0434
MOAT   44.1724
AEIS   50.7676
FFG   68.0504
IPI   3.2332
GTYHW   0.5525
JKI   152.5964
ALK   64.7072
GSBD   20.2344
NANO   30.8034
VEACW   0.4367
JPM-A   24.9318
SCE-J   20.3441
BAC   29.2519
TACOW   1.9009
PRLB   121.8292
BY   18.6369
NNA   5.5174
GUNR   31.6894
WRB-E   24.3308
BXE   0.4654
BORN   0.8538
SPYV   29.1997
FAM   9.8981
GMZ   8.6663
KSA   32.0231
ELVT   4.5388
MTT   20.4181
RLGT   4.9217
SNE   48.8524
MLPI   22.0686
NRT   6.3883
FIDU   36.1536
ANGL   28.0547
IRS   14.4611
PWB   44.3821
ANTM   299.0014
AFSI-F   8.1720
HGH   28.4804
FSD   14.1782
GOF   19.3035
COCP   2.9265
NHC   79.3011
NPO   65.2143
STNLW   0.8629
IVAL   27.7837
ITE   59.4278
CJNK   25.3700
AAME   2.5443
NVG   14.4528
FNDE   28.0903
DHY   2.3105
CEW   18.5500
BBT-E   25.1117
ALL-D   25.5275
DXR   14.9148
ANDX   35.7927
MS-G   25.5052
ROSE   3.6225
EVT   20.8647
PZA   24.9472
RYU   89.3160
EVF   6.0532
RBB   18.8028
CAF   19.5322
TY   25.2073
PTI   3.0174
EOS   16.1699
SPB   54.4117
CHE   295.3237
GRC   33.6895
UGBP   20.6452
PIM   4.4171
PREF   92.9700
CEM   12.1985
SLYG   58.2109
MNK   21.5924
KW   19.5618
VNET   8.6958
JLL   140.5504
ASC   5.5704
NQP   12.6016
CBZ   19.6052
CATM   28.3239
GEF   38.9111
DVY   93.9304
LC   3.0663
SPA   18.4031
LOGI   36.0399
PFN   10.0052
FRD   7.8170
YPF   15.8242
ANH   4.4774
MSG   275.8365
CEZ   25.5817
MYOK   41.8361
CRF   11.6723
GLNG   22.1502
ERF   8.8322
THS   57.3869
IGD   6.4686
AVB   190.9139
AOM   36.7761
SPYX   64.9862
BEAT   69.5085
IGN   49.8803
ARKG   27.3876
DMB   12.4351
CHIX   15.9108
CMSS   10.2200
BHB   23.6716
HUD   12.9369
ENIC   5.2865
SCSC   37.4190
NXTM   28.9611
NEW   5.4124
ZEAL   14.2567
VCR   163.5381
PEJ   42.1665
IEUR   43.9473
CXE   4.9138
IVR-B   25.6524
VNCE   11.6809
DTV   53.3521
DIV   23.6555
IWR   50.8882
LNG   66.3224
SFE   9.5125
